"","year","month","week","yday","date","depth","dist","latdd","londd","numPkm2","Lon.km","Lat.km","year_f","scale_depth","scale_dist2shore","rownum"
"453",2004,"May",20,143,2004-05-22,76,18.52,46.14630127,-124.2088165,0,406.645810555532,5111.01296715102,"2004",-0.325839859743811,-0.524205268091862,453
"454",2004,"May",21,144,2004-05-23,107,27.78,46.15847778,-124.3133545,0.465220624,398.594996828867,5112.49403953571,"2004",-0.0631202542610914,0.0173487156426204,454
"455",2004,"May",21,144,2004-05-23,127,37.04,46.1704483,-124.4594498,3.503283735,387.339411973725,5114.02097124097,"2004",0.106376265405179,0.558902699377102,455
"456",2004,"May",21,144,2004-05-23,151,46.3,46.16249084,-124.5440521,10.91049085,380.791501620241,5113.26034309219,"2004",0.309772089004703,1.10045668311158,456
"457",2004,"May",21,144,2004-05-23,438,55.56,46.16124725,-124.655426,0,372.190093254197,5113.29538455829,"2004",2.74204714621568,1.64201066684607,457
"458",2004,"May",21,144,2004-05-23,1081,64.82,46.15726471,-124.7805023,0,362.52356689235,5113.06180242332,"2004",8.19136025348628,2.18356465058055,458
"459",2004,"May",21,145,2004-05-24,23,5.556,47.00543976,-124.2534409,0,404.716627018549,5206.53098488553,"2004",-0.775005636859427,-1.28238084532014,459
"460",2004,"May",21,145,2004-05-24,34,11.112,46.99673462,-124.3182678,0.808668982,399.77242913349,5205.64453592018,"2004",-0.681782551042978,-0.957448455079447,460
"461",2004,"May",21,145,2004-05-24,54,18.52,47.01252747,-124.4243317,0,391.740442620604,5207.54067240971,"2004",-0.512286031376708,-0.524205268091862,461
"462",2004,"May",21,145,2004-05-24,76,29.632,47.0029335,-124.5678406,1.173423082,380.811558749686,5206.68294496732,"2004",-0.325839859743811,0.125659512389517,462
"463",2004,"May",21,145,2004-05-24,110,38.892,47.00373459,-124.7011719,0.453014518,370.677741561103,5206.98350168501,"2004",-0.0376957763111509,0.667213496123999,463
"464",2004,"May",21,145,2004-05-24,149,48.152,47.00614166,-124.8160553,0,361.950759209569,5207.44709694253,"2004",0.292822437038076,1.20876747985848,464
"465",2004,"May",21,145,2004-05-24,155,57.412,46.99036407,-124.9325409,0.260127685,353.052951208557,5205.9057974992,"2004",0.343671392937958,1.75032146359296,465
"466",2004,"May",21,146,2004-05-25,30,1.852,45.46485138,-124.0133362,0,420.782101547361,5035.09098216135,"2004",-0.715681854976232,-1.49900243881393,466
"467",2004,"May",21,146,2004-05-25,54,5.556,45.46850586,-124.0390778,0,418.77499568852,5035.52267560857,"2004",-0.512286031376708,-1.28238084532014,467
"468",2004,"May",21,146,2004-05-25,80,9.26,45.47336578,-124.0906067,0,414.754301541891,5036.11596619578,"2004",-0.291940555810557,-1.06575925182634,468
"469",2004,"May",21,146,2004-05-25,132,18.52,45.47593307,-124.2105942,0,405.379968750417,5036.53547242828,"2004",0.148750395321747,-0.524205268091862,469
"470",2004,"May",21,146,2004-05-25,173,27.78,45.47373962,-124.3256531,0,396.382969069672,5036.43371938633,"2004",0.496218260637601,0.0173487156426204,470
"471",2004,"May",21,146,2004-05-25,250,37.04,45.47900009,-124.4330444,0,387.999391270907,5037.16223289894,"2004",1.14877986135274,0.558902699377102,471
"472",2005,"June",24,163,2005-06-12,38,7.408,47.91666412,-124.7335052,0,370.482171426486,5308.49220576978,"2005",-0.647883247109724,-1.17407004857324,472
"473",2005,"June",24,163,2005-06-12,53,11.112,47.90750122,-124.7791672,0,367.047195650983,5307.55148984346,"2005",-0.520760857360022,-0.957448455079447,473
"474",2005,"June",24,163,2005-06-12,86,16.668,47.91666794,-124.875,0,359.910845691896,5308.73977588297,"2005",-0.241091599910675,-0.632516064838758,474
"475",2005,"June",24,165,2005-06-14,106,22.224,47.91333008,-124.9550018,0,353.924405041576,5308.51713362737,"2005",-0.071595080244405,-0.307583674598069,475
"476",2005,"June",24,165,2005-06-14,128,31.484,47.91583252,-125.0774994,0,344.779397106039,5309.03437060248,"2005",0.114851091388492,0.233970309136413,476
"477",2005,"June",24,165,2005-06-14,175,40.744,47.90750122,-125.1816635,0,336.970957652238,5308.32323448536,"2005",0.513167912604228,0.775524292870895,477
"478",2005,"June",24,165,2005-06-14,83,16.668,47.90750122,-124.8650055,0.288626431,360.632931820354,5307.70290919668,"2005",-0.266516077860616,-0.632516064838758,478
"479",2005,"June",24,166,2005-06-15,30,11.112,47.53500366,-124.5,0.391737826,387.10608700838,5265.71017735483,"2005",-0.715681854976232,-0.957448455079447,479
"480",2005,"June",24,166,2005-06-15,51,18.52,47.52583313,-124.6166687,0,378.304274736958,5264.86724539299,"2005",-0.537710509326649,-0.524205268091862,480
"481",2005,"June",24,166,2005-06-15,78,25.928,47.52750015,-124.6916656,0,372.663012314456,5265.17275261109,"2005",-0.308890207777184,-0.090962081104276,481
"482",2005,"June",24,166,2005-06-15,75,25.928,47.53083038,-124.6974945,0.425268716,372.232354082979,5265.55242343489,"2005",-0.334314685727124,-0.090962081104276,482
"483",2005,"June",24,166,2005-06-15,115,35.188,47.52916718,-124.8066711,0,364.010738815863,5265.55300304078,"2005",0.00467835360541672,0.450591902630206,483
"484",2005,"June",24,166,2005-06-15,171,44.448,47.52833557,-124.9300003,0,354.725671902733,5265.68394142666,"2005",0.479268608670974,0.992145886364688,484
"485",2005,"June",24,167,2005-06-16,37,11.112,47.00166702,-124.3224945,0,399.460332265962,5206.19806231791,"2005",-0.656358073093038,-0.957448455079447,485
"486",2005,"June",24,167,2005-06-16,57,18.52,46.99833298,-124.4133301,0.332115033,392.548167913017,5205.94817146959,"2005",-0.486861553426767,-0.524205268091862,486
"487",2005,"June",24,167,2005-06-16,88,29.632,46.99583435,-124.5841675,0,379.554440895541,5205.91903882033,"2005",-0.224141947944048,0.125659512389517,487
"488",2005,"June",24,167,2005-06-16,105,38.892,46.99666595,-124.6791687,0,372.333540064223,5206.16191383097,"2005",-0.0800699062277185,0.667213496123999,488
"489",2005,"June",24,169,2005-06-18,33,9.26,46.67083359,-124.1858368,0.748993624,409.294260147115,5169.26894641238,"2005",-0.690257377026292,-1.06575925182634,489
"490",2005,"June",24,169,2005-06-18,59,16.668,46.66999817,-124.2875061,0,401.516036466873,5169.2982347421,"2005",-0.46991190146014,-0.632516064838758,490
"491",2005,"June",24,169,2005-06-18,59,16.668,46.66500092,-124.2908325,0,401.252494550983,5168.74711402159,"2005",-0.46991190146014,-0.632516064838758,491
"492",2005,"June",24,169,2005-06-18,80,25.928,46.66916656,-124.3983307,0.715633749,393.037288356347,5169.35038384975,"2005",-0.291940555810557,-0.090962081104276,492
"493",2005,"June",24,169,2005-06-18,108,35.188,46.6641655,-124.4933319,0,385.759901143164,5168.92809386034,"2005",-0.0546454282777779,0.450591902630206,493
"494",2005,"June",24,169,2005-06-18,124,42.596,46.66500092,-124.6083374,0,376.963986708541,5169.19416975325,"2005",0.0809517874552384,0.883835089617792,494
"495",2005,"June",25,170,2005-06-19,58,7.408,46.15333557,-124.1333313,0,412.486483447803,5111.70860823056,"2005",-0.478386727443454,-1.17407004857324,495
"496",2005,"June",25,170,2005-06-19,52,12.964,46.16999817,-124.1591644,0,410.518735141915,5113.58875974436,"2005",-0.529235683343335,-0.849137658332551,496
"497",2005,"June",25,170,2005-06-19,77,18.52,46.17333221,-124.2225037,0,405.635012891677,5114.03252257094,"2005",-0.317365033760497,-0.524205268091862,497
"498",2005,"June",25,170,2005-06-19,110,27.78,46.16249847,-124.3325043,0,397.123933080875,5112.96540119131,"2005",-0.0376957763111509,0.0173487156426204,498
"499",2005,"June",25,170,2005-06-19,130,37.04,46.15166473,-124.4550018,0,387.644531616423,5111.92765390248,"2005",0.13180074335512,0.558902699377102,499
"500",2005,"June",25,170,2005-06-19,147,46.3,46.16166687,-124.5408325,0,381.038292103646,5113.16396520138,"2005",0.275872785071449,1.10045668311158,500
"501",2005,"June",25,171,2005-06-20,84,9.26,45.48666763,-124.0883331,0,414.952030785282,5037.59134441485,"2005",-0.258041251877302,-1.06575925182634,501
"502",2005,"June",25,171,2005-06-20,135,18.52,45.48583221,-124.2050018,0,405.833563714972,5037.62866045277,"2005",0.174174873271687,-0.524205268091862,502
"503",2005,"June",25,171,2005-06-20,174,27.78,45.47999954,-124.3258362,0,396.380133256909,5037.12940877463,"2005",0.504693086620914,0.0173487156426204,503
"504",2005,"June",25,172,2005-06-21,28,1.852,45.05749893,-124.0391693,0,418.179523651035,4989.86305331898,"2005",-0.73263150694286,-1.49900243881393,504
"505",2005,"June",25,172,2005-06-21,59,3.704,45.05666351,-124.0716629,0,415.61986506757,4989.80360922907,"2005",-0.46991190146014,-1.39069164206703,505
"506",2005,"June",25,172,2005-06-21,98,9.26,45.0541687,-124.1399994,0,410.235311785201,4989.59997864312,"2005",-0.139393688110913,-1.06575925182634,506
"507",2005,"June",25,172,2005-06-21,142,18.52,45.06083298,-124.2316666,0,403.028611795239,4990.44605138424,"2005",0.233498655154882,-0.524205268091862,507
"508",2005,"June",25,172,2005-06-21,142,18.52,45.04333496,-124.2350006,0,402.736461352448,4988.50622571638,"2005",0.233498655154882,-0.524205268091862,508
"509",2005,"June",25,172,2005-06-21,207,27.78,45.04916763,-124.3399963,0,394.47816015779,4989.28567866052,"2005",0.784362344070261,0.0173487156426204,509
"510",2005,"June",25,172,2005-06-21,343,37.04,45.04750061,-124.4541626,0,385.484481921497,4989.25566637923,"2005",1.9369386778009,0.558902699377102,510
"511",2005,"June",25,173,2005-06-22,57,9.26,44.65999985,-124.1741638,0,406.912175758119,4945.8523120293,"2005",-0.486861553426767,-1.06575925182634,511
"512",2005,"June",25,173,2005-06-22,77,18.52,44.66666412,-124.2850037,0,398.136430915364,4946.72516001415,"2005",-0.317365033760497,-0.524205268091862,512
"513",2005,"June",25,173,2005-06-22,96,27.78,44.66583252,-124.4083405,0,388.357774189615,4946.79435892749,"2005",-0.15634334007754,0.0173487156426204,513
"514",2005,"June",25,173,2005-06-22,126,37.04,44.66333008,-124.5241699,0,379.170498000482,4946.68160386622,"2005",0.0979014394218655,0.558902699377102,514
"515",2005,"May",22,149,2005-05-29,32.9,1.852,45.48505783,-124.0123596,0,420.886728986873,5037.33488271782,"2005",-0.691104859624623,-1.49900243881393,515
"516",2005,"May",22,149,2005-05-29,58.8,5.556,45.48921585,-124.0370026,0,418.966908434415,5037.82138570025,"2005",-0.471606866656803,-1.28238084532014,516
"517",2005,"May",22,149,2005-05-29,83,9.26,45.48834991,-124.0914078,0,414.714297310144,5037.78149940057,"2005",-0.266516077860616,-1.06575925182634,517
"518",2005,"May",22,149,2005-05-29,133.8,18.52,45.48079681,-124.2080536,0,405.58666574728,5037.07282732313,"2005",0.164005082091711,-0.524205268091862,518
"519",2005,"May",22,149,2005-05-29,177.8,27.78,45.48207474,-124.3279724,0,396.216991090567,5037.36271303063,"2005",0.536897425357506,0.0173487156426204,519
"520",2005,"May",22,149,2005-05-29,277.5,37.04,45.48197556,-124.445549,0,387.028036250739,5037.51030412598,"2005",1.38183757589386,0.558902699377102,520
"521",2005,"May",22,150,2005-05-30,29,7.408,46.16675949,-124.0812988,0,416.524612500537,5113.1441217477,"2005",-0.724156680959546,-1.17407004857324,521
"522",2005,"May",22,150,2005-05-30,58.1,12.964,46.16419983,-124.1572418,0,410.657760841626,5112.9423460868,"2005",-0.477539244845123,-0.849137658332551,522
"523",2005,"May",22,150,2005-05-30,71,18.52,46.16678238,-124.2255859,0,405.385867861016,5113.30844375551,"2005",-0.368213989660378,-0.524205268091862,523
"524",2005,"May",22,150,2005-05-30,108.2,27.78,46.16398621,-124.3428497,0,396.32801664688,5113.14415523627,"2005",-0.0529504630811152,0.0173487156426204,524
"525",2005,"May",22,150,2005-05-30,130.4,37.04,46.16963959,-124.454834,0,387.694074171861,5113.92457798123,"2005",0.135190673748445,0.558902699377102,525
"526",2005,"May",22,150,2005-05-30,154.7,46.3,46.16182709,-124.5718079,0,378.647177111146,5113.22863345489,"2005",0.341128945142963,1.10045668311158,526
"527",2005,"May",22,151,2005-05-31,42,11.112,46.99872589,-124.3171997,0.340779483,399.857356504054,5205.86444836647,"2005",-0.61398394317647,-0.957448455079447,527
"528",2005,"May",22,151,2005-05-31,60,18.52,47.00139236,-124.4212799,0,391.949942634484,5206.29907828553,"2005",-0.461437075476827,-0.524205268091862,528
"529",2005,"May",22,151,2005-05-31,81.4,29.632,46.99847412,-124.5547638,0,381.79581328165,5206.16758527106,"2005",-0.280075799433918,0.125659512389517,529
"530",2005,"May",22,151,2005-05-31,115,38.892,46.99766541,-124.6871948,0,371.725723710975,5206.28609027445,"2005",0.00467835360541672,0.667213496123999,530
"531",2005,"May",22,151,2005-05-31,155.5,48.152,46.99874878,-124.811882,0.361839485,362.24898245347,5206.61823235281,"2005",0.347908805929614,1.20876747985848,531
"532",2005,"May",22,151,2005-05-31,152.9,57.412,46.99793243,-124.9378815,0,352.667681189765,5206.75684138843,"2005",0.325874258372999,1.75032146359296,532
"533",2006,"June",25,170,2006-06-19,29,7.408,48.22900009,-124.7898331,0,367.080848967095,5343.30176194241,"2006",-0.724156680959546,-1.17407004857324,533
"534",2006,"June",25,170,2006-06-19,53,12.964,48.23175049,-124.8827515,0.709266888,360.188174186711,5343.77244170695,"2006",-0.520760857360022,-0.849137658332551,534
"535",2006,"June",25,170,2006-06-19,62,12.964,48.22958374,-124.8639984,1.223867658,361.574865968875,5343.49764957218,"2006",-0.4444874235102,-0.849137658332551,535
"536",2006,"June",25,170,2006-06-19,95.6,16.668,48.23500061,-124.9162521,0,357.709559753999,5344.19520467823,"2006",-0.159733270470866,-0.632516064838758,536
"537",2006,"June",25,170,2006-06-19,255,22.224,48.23149872,-125.0003357,0,351.456108101988,5343.96521963605,"2006",1.19115399126931,-0.307583674598069,537
"538",2006,"June",25,170,2006-06-19,120.6,31.484,48.23333359,-125.1300049,0,341.833077857058,5344.42811258105,"2006",0.0521373791119724,0.233970309136413,538
"539",2006,"June",25,170,2006-06-19,126,40.744,48.23491669,-125.2490845,0,332.996279901083,5344.85620514129,"2006",0.0979014394218655,0.775524292870895,539
"540",2006,"June",25,170,2006-06-19,114,53.708,48.22883606,-125.4256668,0,319.863814899057,5344.57957863399,"2006",-0.0037964723778968,1.53369987009917,540
"541",2006,"June",25,171,2006-06-20,32.7,7.408,47.92324829,-124.7423325,0.354052006,369.839186290097,5309.23881588002,"2006",-0.692799824821286,-1.17407004857324,541
"542",2006,"June",25,171,2006-06-20,51,11.112,47.92300034,-124.7954178,0.406274067,365.872940851707,5309.30216058526,"2006",-0.537710509326649,-0.957448455079447,542
"543",2006,"June",25,171,2006-06-20,102.7,22.224,47.92583466,-124.9638367,0.672362363,353.299664703718,5309.92362388099,"2006",-0.0995620059893396,-0.307583674598069,543
"544",2006,"June",25,171,2006-06-20,131,31.484,47.92433167,-125.0895004,0.627118971,343.908359372014,5310.00314782814,"2006",0.140275569338433,0.233970309136413,544
"545",2006,"June",25,171,2006-06-20,132.6,31.484,47.91500092,-125.0801697,0.33136475,344.577402802946,5308.94732368811,"2006",0.153835290911735,0.233970309136413,545
"546",2006,"June",25,171,2006-06-20,175,40.744,47.91866684,-125.1994934,0,335.674018871352,5309.60195362272,"2006",0.513167912604228,0.775524292870895,546
"547",2006,"June",25,171,2006-06-20,455,50.004,47.9228363,-125.3199158,0,326.691577356633,5310.32880268656,"2006",2.88611918793201,1.31707827660538,547
"548",2006,"June",25,172,2006-06-21,27,11.112,47.53741455,-124.5093384,0,386.408476775525,5265.99172659669,"2006",-0.741106332926173,-0.957448455079447,548
"549",2006,"June",25,172,2006-06-21,52,18.52,47.5320816,-124.6074219,0.451279835,379.014691089186,5265.54720757185,"2006",-0.529235683343335,-0.524205268091862,549
"550",2006,"June",25,172,2006-06-21,52,18.52,47.51658249,-124.5829163,0,380.823997883852,5263.78685777272,"2006",-0.529235683343335,-0.524205268091862,550
"551",2006,"June",25,172,2006-06-21,77,25.928,47.53466797,-124.7025833,1.265869836,371.858689500682,5265.98728976681,"2006",-0.317365033760497,-0.090962081104276,551
"552",2006,"June",25,172,2006-06-21,111.5,35.188,47.53733063,-124.8125839,2.25222496,363.586870080614,5266.4705946067,"2006",-0.0249835373361806,0.450591902630206,552
"553",2006,"June",25,172,2006-06-21,175.6,44.448,47.53541565,-124.9349976,0,354.36913802724,5266.48012073485,"2006",0.518252808194216,0.992145886364688,553
"554",2006,"June",25,172,2006-06-21,547,53.708,47.5375824,-125.0627518,0,344.760912303597,5266.96845493485,"2006",3.66580317839686,1.53369987009917,554
"555",2006,"June",25,173,2006-06-22,36,11.112,47.00658417,-124.3273315,0,399.101874799273,5206.75069778464,"2006",-0.664832899076351,-0.957448455079447,555
"556",2006,"June",25,173,2006-06-22,55,18.52,47.01083374,-124.4280014,0,391.458090640389,5207.35753762082,"2006",-0.503811205393395,-0.524205268091862,556
"557",2006,"June",25,173,2006-06-22,55.4,18.52,47.00550079,-124.4222488,0,391.884575378641,5206.75696089789,"2006",-0.500421275000069,-0.524205268091862,557
"558",2006,"June",25,173,2006-06-22,79,29.632,47.00424957,-124.5644989,0,381.068514455748,5206.82411138519,"2006",-0.30041538179387,0.125659512389517,558
"559",2006,"June",25,173,2006-06-22,111.3,38.892,46.99791718,-124.6949997,1.163565668,371.132949010738,5206.32687970379,"2006",-0.0266785025328433,0.667213496123999,559
"560",2006,"June",25,173,2006-06-22,149.7,48.152,47.00475311,-124.8190002,0,361.723320740094,5207.29799328055,"2006",0.298754815226396,1.20876747985848,560
"561",2006,"June",25,173,2006-06-22,151,57.412,47.00574875,-124.944664,0,352.17360723093,5207.63818843546,"2006",0.309772089004703,1.75032146359296,561
"562",2006,"June",25,174,2006-06-23,28.6,9.26,46.66466522,-124.1830826,0,409.494633520055,5168.58035763408,"2006",-0.727546611352871,-1.06575925182634,562
"563",2006,"June",25,174,2006-06-23,58.8,16.668,46.66825104,-124.2921677,0.389312811,401.15627928185,5169.10993662427,"2006",-0.471606866656803,-0.632516064838758,563
"564",2006,"June",25,174,2006-06-23,80,25.928,46.67233276,-124.4024963,0,392.724917924835,5169.70787202652,"2006",-0.291940555810557,-0.090962081104276,564
"565",2006,"June",25,174,2006-06-23,110,35.188,46.66849899,-124.5100861,0,384.487452544844,5169.43406015607,"2006",-0.0376957763111509,0.450591902630206,565
"566",2006,"June",25,174,2006-06-23,110,35.188,46.66208649,-124.5056686,0,384.811737647406,5168.71504799087,"2006",-0.0376957763111509,0.450591902630206,566
"567",2006,"June",25,174,2006-06-23,129.5,42.596,46.66783142,-124.6074219,0,377.040440207468,5169.50725762467,"2006",0.127563330363463,0.883835089617792,567
"568",2006,"June",25,174,2006-06-23,293,55.56,46.66525269,-124.781662,0,363.705712717547,5169.50752853954,"2006",1.51319737863522,1.64201066684607,568
"569",2006,"June",25,175,2006-06-24,24.7,7.408,46.16816711,-124.076004,0,416.935483879507,5113.29496986016,"2006",-0.760598432687794,-1.17407004857324,569
"570",2006,"June",25,175,2006-06-24,55,12.964,46.16516876,-124.1615829,0,410.324192402473,5113.05489567936,"2006",-0.503811205393395,-0.849137658332551,570
"571",2006,"June",25,175,2006-06-24,75.7,18.52,46.16733551,-124.2169952,0,406.050000068592,5113.35970268191,"2006",-0.328382307538805,-0.524205268091862,571
"572",2006,"June",25,175,2006-06-24,112,27.78,46.16749954,-124.332077,0,397.166242987638,5113.52051117003,"2006",-0.0207461243445238,0.0173487156426204,572
"573",2006,"June",25,175,2006-06-24,132.4,37.04,46.17191696,-124.45858,0,387.40955210511,5114.1829185646,"2006",0.152140325715072,0.558902699377102,573
"574",2006,"June",25,175,2006-06-24,148,46.3,46.15858459,-124.5558319,0,379.873548472764,5112.84407594754,"2006",0.284347611054763,1.10045668311158,574
"575",2006,"June",25,175,2006-06-24,606,55.56,46.17983246,-124.6711731,0.249030756,371.017788335686,5115.38582033967,"2006",4.16581791141236,1.64201066684607,575
"576",2006,"June",26,176,2006-06-25,127.3,37.04,46.16541672,-124.4517517,0,387.923432543962,5113.45102559338,"2006",0.108918713200173,0.558902699377102,576
"577",2006,"June",26,176,2006-06-25,152,46.3,46.16933441,-124.559166,0,379.639574395231,5114.04352013659,"2006",0.318246914988017,1.10045668311158,577
"578",2006,"June",26,176,2006-06-25,152.4,46.3,46.16149902,-124.5540848,0.379991225,380.014778203386,5113.16525245729,"2006",0.321636845381342,1.10045668311158,578
"579",2006,"June",26,176,2006-06-25,209,55.56,46.17033386,-124.6717529,0.341064351,370.950817076667,5114.33138825275,"2006",0.801311996036888,1.64201066684607,579
"580",2006,"June",26,176,2006-06-25,1099,64.82,46.16641998,-124.7965012,0,361.311286317879,5114.10684525332,"2006",8.34390712118592,2.18356465058055,580
"581",2006,"June",26,176,2006-06-25,850,74.08,46.17266846,-124.9099121,0,352.57286449127,5115.00544489419,"2006",6.23367545134085,2.72511863431503,581
"582",2006,"June",26,176,2006-06-25,1465,83.34,46.16899872,-125.0315018,0,343.177008545996,5114.83069008877,"2006",11.4456934310787,3.26667261804951,582
"583",2006,"June",26,177,2006-06-26,27,1.852,45.49466705,-124.004837,0,421.487952518297,5038.39505471485,"2006",-0.741106332926173,-1.49900243881393,583
"584",2006,"June",26,177,2006-06-26,59,5.556,45.48075104,-124.0378342,0,418.889778059118,5036.88181392542,"2006",-0.46991190146014,-1.28238084532014,584
"585",2006,"June",26,177,2006-06-26,83,9.26,45.48825073,-124.0930862,0,414.582992696464,5037.77226400423,"2006",-0.266516077860616,-1.06575925182634,585
"586",2006,"June",26,177,2006-06-26,133,18.52,45.48308563,-124.209671,0,405.464089440226,5037.32900876759,"2006",0.15722522130506,-0.524205268091862,586
"587",2006,"June",26,177,2006-06-26,173.9,27.78,45.47641754,-124.3280029,0,396.20421921669,5036.73425882666,"2006",0.503845604022583,0.0173487156426204,587
"588",2006,"June",26,177,2006-06-26,250.5,37.04,45.48108292,-124.4516678,0,386.548051909772,5037.41975770058,"2006",1.1530172743444,0.558902699377102,588
"589",2006,"June",26,178,2006-06-27,26.5,1.852,45.04991913,-124.0357513,0,418.437870208069,4989.01757613314,"2006",-0.74534374591783,-1.49900243881393,589
"590",2006,"June",26,178,2006-06-27,57,3.704,45.04599762,-124.0766678,0,415.210031647109,4988.62398326374,"2006",-0.486861553426767,-1.39069164206703,590
"591",2006,"June",26,178,2006-06-27,91.4,9.26,45.05550003,-124.1353302,0,410.605043717654,4989.7427063625,"2006",-0.195327539600782,-1.06575925182634,591
"592",2006,"June",26,178,2006-06-27,152,18.52,45.04408264,-124.2297516,0,403.151112597103,4988.58299108408,"2006",0.318246914988017,-0.524205268091862,592
"593",2006,"June",26,178,2006-06-27,220,27.78,45.05058289,-124.3413391,0,394.375022867764,4989.44464887902,"2006",0.894535081853336,0.0173487156426204,593
"594",2006,"June",26,178,2006-06-27,210,27.78,45.03883362,-124.3379211,0,394.622604437239,4988.13498904016,"2006",0.809786822020201,0.0173487156426204,594
"595",2006,"June",26,178,2006-06-27,352,37.04,45.0510025,-124.4660797,0,384.553054849099,4989.66161416362,"2006",2.01321211165072,0.558902699377102,595
"596",2006,"June",26,179,2006-06-28,43.8,5.556,44.66850281,-124.1285858,0,410.538690484566,4946.74578333308,"2006",-0.598729256406506,-1.28238084532014,596
"597",2006,"June",26,179,2006-06-28,57,9.26,44.6625824,-124.1756668,0.288108955,406.797155764888,4946.14090208193,"2006",-0.486861553426767,-1.06575925182634,597
"598",2006,"June",26,179,2006-06-28,77.7,18.52,44.66424942,-124.2854156,0,398.099548211287,4946.45744729653,"2006",-0.311432655572178,-0.524205268091862,598
"599",2006,"June",26,179,2006-06-28,90.3,27.78,44.6677475,-124.4078369,0,388.401370850351,4947.00638748958,"2006",-0.204649848182427,0.0173487156426204,599
"600",2006,"June",26,179,2006-06-28,132.2,37.04,44.66433334,-124.5183334,0,379.635268007822,4946.78440967912,"2006",0.150445360518409,0.558902699377102,600
"601",2006,"May",21,144,2006-05-24,86,9.26,45.47383118,-124.0946655,0.304982134,414.437756217905,5036.17198410715,"2006",-0.241091599910675,-1.06575925182634,601
"602",2006,"May",21,144,2006-05-24,138,18.52,45.47858429,-124.2101669,0,405.417802580783,5036.82951000083,"2006",0.199599351221628,-0.524205268091862,602
"603",2006,"May",21,144,2006-05-24,176,27.78,45.47358322,-124.3324127,0,395.854331725654,5036.42508289338,"2006",0.521642738587542,0.0173487156426204,603
"604",2006,"May",21,144,2006-05-24,243,37.04,45.47450256,-124.4499207,0,386.671399383933,5036.68623956404,"2006",1.08945607946955,0.558902699377102,604
"605",2006,"May",21,144,2006-05-24,425,46.3,45.49266815,-124.5589142,0,378.191450723768,5038.86387812388,"2006",2.63187440843261,1.10045668311158,605
"606",2006,"May",21,145,2006-05-25,28,7.408,46.1530838,-124.0644226,0,417.807072441787,5111.60702650305,"2006",-0.73263150694286,-1.17407004857324,606
"607",2006,"May",21,145,2006-05-25,58,12.964,46.15683365,-124.1526642,3.018599889,410.999284415035,5112.11875707956,"2006",-0.478386727443454,-0.849137658332551,607
"608",2006,"May",21,145,2006-05-25,82,18.52,46.16858292,-124.2229996,0.463031942,405.588607627805,5113.50542219864,"2006",-0.274990903843929,-0.524205268091862,608
"609",2006,"May",21,145,2006-05-25,112,27.78,46.16349792,-124.3396683,0,396.572713225892,5113.08575378223,"2006",-0.0207461243445238,0.0173487156426204,609
"610",2006,"May",21,145,2006-05-25,129,37.04,46.15733337,-124.4611664,1.602231654,387.180090928742,5112.56622612398,"2006",0.123325917371806,0.558902699377102,610
"611",2006,"May",21,145,2006-05-25,147,46.3,46.15441895,-124.5641632,0,379.221176108143,5112.39387406604,"2006",0.275872785071449,1.10045668311158,611
"612",2006,"May",21,145,2006-05-25,265,55.56,46.17533112,-124.6587524,0,371.965965602377,5114.86557848065,"2006",1.27590225110244,1.64201066684607,612
"613",2006,"May",21,146,2006-05-26,29,9.26,46.65049744,-124.1852493,5.042696744,409.305195078939,5167.00854927493,"2006",-0.724156680959546,-1.06575925182634,613
"614",2006,"May",21,146,2006-05-26,58,16.668,46.67091751,-124.2880859,3.564249916,401.473357677963,5169.40111550321,"2006",-0.478386727443454,-0.632516064838758,614
"615",2006,"May",21,146,2006-05-26,82,25.928,46.67200089,-124.3997498,2.319999557,392.934336194275,5169.66725751429,"2006",-0.274990903843929,-0.090962081104276,615
"616",2006,"May",21,146,2006-05-26,111,35.188,46.67816925,-124.5168304,11.55738976,383.992259521109,5170.5185126507,"2006",-0.0292209503278374,0.450591902630206,616
"617",2006,"May",21,146,2006-05-26,129,42.596,46.65641785,-124.6179962,1.97764836,376.205517030704,5168.25557789783,"2006",0.123325917371806,0.883835089617792,617
"618",2006,"May",21,146,2006-05-26,278,55.56,46.65158081,-124.7958374,0,362.586696254109,5168.01298721848,"2006",1.38607498888552,1.64201066684607,618
"619",2006,"May",22,148,2006-05-28,34,11.112,47.00258636,-124.323082,1.529431584,399.417395162137,5206.30097768627,"2006",-0.681782551042978,-0.957448455079447,619
"620",2006,"May",22,148,2006-05-28,54,18.52,47.00966644,-124.4246674,0.533991425,391.709143483663,5207.2232068067,"2006",-0.512286031376708,-0.524205268091862,620
"621",2006,"May",22,148,2006-05-28,78,29.632,47.00824738,-124.5686646,0,380.76074644828,5207.27469685927,"2006",-0.308890207777184,0.125659512389517,621
"622",2006,"May",22,148,2006-05-28,115,38.892,47.00099945,-124.6979141,0,370.918803498801,5206.67419010126,"2006",0.00467835360541672,0.667213496123999,622
"623",2006,"May",22,148,2006-05-28,147,48.152,46.99166489,-124.8184967,0,361.727824684657,5205.84270857755,"2006",0.275872785071449,1.20876747985848,623
"624",2006,"May",22,148,2006-05-28,154,57.412,46.9916687,-124.9535828,0,351.456619869019,5206.09046170468,"2006",0.335196566954644,1.75032146359296,624
