"","date_ch","Station.Code","latdd","londd","depth_m","numPkm2","date","week","yday","yday2","year","month","btm_depth","depth","Lon.km","Lat.km","year_f","scale_depth","rownum"
"485","5/31/2005","053105GH10",47.00139236,-124.4212799,60,0,2005-05-31,22,151,22801,2005,5,NA,60,391.949942634484,5206.29907828553,"2005",-0.461423774091744,485
"486","5/31/2005","053105GH16",46.99847412,-124.5547638,81.4,0,2005-05-31,22,151,22801,2005,5,NA,81.4,381.79581328165,5206.16758527106,"2005",-0.280061702058795,486
"487","5/31/2005","053105GH21",46.99766541,-124.6871948,115,0,2005-05-31,22,151,22801,2005,5,NA,115,371.725723710975,5206.28609027445,"2005",0.00469370075929297,487
"488","5/31/2005","053105GH26",46.99874878,-124.811882,155.5,0.361839485,2005-05-31,22,151,22801,2005,5,NA,155.5,362.24898245347,5206.61823235281,"2005",0.347925659513238,488
"489","5/31/2005","053105GH31",46.99793243,-124.9378815,152.9,0,2005-05-31,22,151,22801,2005,5,NA,152.9,352.667681189765,5206.75684138843,"2005",0.325891015247553,489
"490","6/12/2005","061205LP04",47.91666412,-124.7335052,38,0,2005-06-12,24,163,26569,2005,6,NA,38,370.482171426486,5308.49220576978,"2005",-0.647870764032158,490
"491","6/12/2005","061205LP06",47.90750122,-124.7791672,53,0,2005-06-12,24,163,26569,2005,6,NA,53,367.047195650983,5307.55148984346,"2005",-0.520747816345512,491
"492","6/12/2005","061205LP09",47.91666794,-124.875,86,0,2005-06-12,24,163,26569,2005,6,NA,86,359.910845691896,5308.73977588297,"2005",-0.24107733143489,492
"493","6/14/2005","061405LP12",47.91333008,-124.9550018,106,0,2005-06-14,24,165,27225,2005,6,NA,106,353.924405041576,5308.51713362737,"2005",-0.0715800678526949,493
"494","6/14/2005","061405LP17",47.91583252,-125.0774994,128,0,2005-06-14,24,165,27225,2005,6,NA,128,344.779397106039,5309.03437060248,"2005",0.11486692208772,494
"495","6/14/2005","061405LP22",47.90750122,-125.1816635,175,0,2005-06-14,24,165,27225,2005,6,NA,175,336.970957652238,5308.32323448536,"2005",0.513185491505878,495
"496","6/14/2005","061405LP09B",47.90750122,-124.8650055,83,0.288626431,2005-06-14,24,165,27225,2005,6,NA,83,360.632931820354,5307.70290919668,"2005",-0.266501920972219,496
"497","6/15/2005","061505QR06",47.53500366,-124.5,30,0.391737826,2005-06-15,24,166,27556,2005,6,NA,30,387.10608700838,5265.71017735483,"2005",-0.715669669465037,497
"498","6/15/2005","061505QR10",47.52583313,-124.6166687,51,0,2005-06-15,24,166,27556,2005,6,NA,51,378.304274736958,5264.86724539299,"2005",-0.537697542703732,498
"499","6/15/2005","061505QR14",47.52750015,-124.6916656,78,0,2005-06-15,24,166,27556,2005,6,NA,78,372.663012314456,5265.17275261109,"2005",-0.308876236867768,499
"500","6/15/2005","061505QR14B",47.53083038,-124.6974945,75,0.425268716,2005-06-15,24,166,27556,2005,6,NA,75,372.232354082979,5265.55242343489,"2005",-0.334300826405097,500
"501","6/15/2005","061505QR19",47.52916718,-124.8066711,115,0,2005-06-15,24,166,27556,2005,6,NA,115,364.010738815863,5265.55300304078,"2005",0.00469370075929297,501
"502","6/15/2005","061505QR24",47.52833557,-124.9300003,171,0,2005-06-15,24,166,27556,2005,6,NA,171,354.725671902733,5265.68394142666,"2005",0.479286038789439,502
"503","6/16/2005","061605GH06",47.00166702,-124.3224945,37,0,2005-06-16,24,167,27889,2005,6,NA,37,399.460332265962,5206.19806231791,"2005",-0.656345627211268,503
"504","6/16/2005","061605GH10",46.99833298,-124.4133301,57,0.332115033,2005-06-16,24,167,27889,2005,6,NA,57,392.548167913017,5205.94817146959,"2005",-0.486848363629073,504
"505","6/16/2005","061605GH16",46.99583435,-124.5841675,88,0,2005-06-16,24,167,27889,2005,6,NA,88,379.554440895541,5205.91903882033,"2005",-0.224127605076671,505
"506","6/16/2005","061605GH21",46.99666595,-124.6791687,105,0,2005-06-16,24,167,27889,2005,6,NA,105,372.333540064223,5206.16191383097,"2005",-0.0800549310318046,506
"507","6/18/2005","061805WB05",46.67083359,-124.1858368,33,0.748993624,2005-06-18,24,169,28561,2005,6,NA,33,409.294260147115,5169.26894641238,"2005",-0.690245079927707,507
"508","6/18/2005","061805WB09",46.66999817,-124.2875061,59,0,2005-06-18,24,169,28561,2005,6,NA,59,401.516036466873,5169.2982347421,"2005",-0.469898637270854,508
"509","6/18/2005","061805WB09B",46.66500092,-124.2908325,59,0,2005-06-18,24,169,28561,2005,6,NA,59,401.252494550983,5168.74711402159,"2005",-0.469898637270854,509
"510","6/18/2005","061805WB14",46.66916656,-124.3983307,80,0.715633749,2005-06-18,24,169,28561,2005,6,NA,80,393.037288356347,5169.35038384975,"2005",-0.291926510509549,510
"511","6/18/2005","061805WB19",46.6641655,-124.4933319,108,0,2005-06-18,24,169,28561,2005,6,NA,108,385.759901143164,5168.92809386034,"2005",-0.0546303414944753,511
"512","6/18/2005","061805WB23",46.66500092,-124.6083374,124,0,2005-06-18,24,169,28561,2005,6,NA,124,376.963986708541,5169.19416975325,"2005",0.0809674693712808,512
"513","6/19/2005","061905CR04",46.15333557,-124.1333313,58,0,2005-06-19,25,170,28900,2005,6,NA,58,412.486483447803,5111.70860823056,"2005",-0.478373500449963,513
"514","6/19/2005","061905CR07",46.16999817,-124.1591644,52,0,2005-06-19,25,170,28900,2005,6,NA,52,410.518735141915,5113.58875974436,"2005",-0.529222679524622,514
"515","6/19/2005","061905CR10",46.17333221,-124.2225037,77,0,2005-06-19,25,170,28900,2005,6,NA,77,405.635012891677,5114.03252257094,"2005",-0.317351100046878,515
"516","6/19/2005","061905CR15",46.16249847,-124.3325043,110,0,2005-06-19,25,170,28900,2005,6,NA,110,397.123933080875,5112.96540119131,"2005",-0.0376806151362558,516
"517","6/19/2005","061905CR20",46.15166473,-124.4550018,130,0,2005-06-19,25,170,28900,2005,6,NA,130,387.644531616423,5111.92765390248,"2005",0.131816648445939,517
"518","6/19/2005","061905CR25",46.16166687,-124.5408325,147,0,2005-06-19,25,170,28900,2005,6,NA,147,381.038292103646,5113.16396520138,"2005",0.275889322490805,518
"519","6/20/2005","062005CM05",45.48666763,-124.0883331,84,0,2005-06-20,25,171,29241,2005,6,NA,84,414.952030785282,5037.59134441485,"2005",-0.25802705779311,519
"520","6/20/2005","062005CM10",45.48583221,-124.2050018,135,0,2005-06-20,25,171,29241,2005,6,NA,135,405.833563714972,5037.62866045277,"2005",0.174190964341488,520
"521","6/20/2005","062005CM15",45.47999954,-124.3258362,174,0,2005-06-20,25,171,29241,2005,6,NA,174,396.380133256909,5037.12940877463,"2005",0.504710628326769,521
"522","6/21/2005","062105CH01",45.05749893,-124.0391693,28,0,2005-06-21,25,172,29584,2005,6,NA,28,418.179523651035,4989.86305331898,"2005",-0.732619395823256,522
"523","6/21/2005","062105CH02",45.05666351,-124.0716629,59,0,2005-06-21,25,172,29584,2005,6,NA,59,415.61986506757,4989.80360922907,"2005",-0.469898637270854,523
"524","6/21/2005","062105CH05",45.0541687,-124.1399994,98,0,2005-06-21,25,172,29584,2005,6,NA,98,410.235311785201,4989.59997864312,"2005",-0.139378973285573,524
"525","6/21/2005","062105CH10",45.06083298,-124.2316666,142,0,2005-06-21,25,172,29584,2005,6,NA,142,403.028611795239,4990.44605138424,"2005",0.233515006595256,525
"526","6/21/2005","062105CH10B",45.04333496,-124.2350006,142,0,2005-06-21,25,172,29584,2005,6,NA,142,402.736461352448,4988.50622571638,"2005",0.233515006595256,526
"527","6/21/2005","062105CH15",45.04916763,-124.3399963,207,0,2005-06-21,25,172,29584,2005,6,NA,207,394.47816015779,4989.28567866052,"2005",0.784381113237391,527
"528","6/21/2005","062105CH20",45.04750061,-124.4541626,343,0,2005-06-21,25,172,29584,2005,6,NA,343,385.484481921497,4989.25566637923,"2005",1.93696250559632,528
"529","6/22/2005","062205NH05",44.65999985,-124.1741638,57,0,2005-06-22,25,173,29929,2005,6,NA,57,406.912175758119,4945.8523120293,"2005",-0.486848363629073,529
"530","6/22/2005","062205NH10",44.66666412,-124.2850037,77,0,2005-06-22,25,173,29929,2005,6,NA,77,398.136430915364,4946.72516001415,"2005",-0.317351100046878,530
"531","6/22/2005","062205NH15B",44.66583252,-124.4083405,96,0,2005-06-22,25,173,29929,2005,6,NA,96,388.357774189615,4946.79435892749,"2005",-0.156328699643792,531
"532","6/22/2005","062205NH20",44.66333008,-124.5241699,126,0,2005-06-22,25,173,29929,2005,6,NA,126,379.170498000482,4946.68160386622,"2005",0.0979171957295003,532
"533","5/24/2006","052406CM05",45.47383118,-124.0946655,86,0.304982134,2006-05-24,21,144,20736,2006,5,NA,86,414.437756217905,5036.17198410715,"2006",-0.24107733143489,533
"534","5/24/2006","052406CM10",45.47858429,-124.2101669,138,0,2006-05-24,21,144,20736,2006,5,NA,138,405.417802580783,5036.82951000083,"2006",0.199615553878817,534
"535","5/24/2006","052406CM15",45.47358322,-124.3324127,176,0,2006-05-24,21,144,20736,2006,5,NA,176,395.854331725654,5036.42508289338,"2006",0.521660354684988,535
"536","5/24/2006","052406CM20",45.47450256,-124.4499207,243,0,2006-05-24,21,144,20736,2006,5,NA,243,386.671399383933,5036.68623956404,"2006",1.08947618768534,536
"537","5/24/2006","052406CM25",45.49266815,-124.5589142,425,0,2006-05-24,21,144,20736,2006,5,NA,425,378.191450723768,5038.86387812388,"2006",2.63190128628332,537
"538","5/25/2006","052506CR04",46.1530838,-124.0644226,28,0,2006-05-25,21,145,21025,2006,5,NA,28,417.807072441787,5111.60702650305,"2006",-0.732619395823256,538
"539","5/25/2006","052506CR07",46.15683365,-124.1526642,58,3.018599889,2006-05-25,21,145,21025,2006,5,NA,58,410.999284415035,5112.11875707956,"2006",-0.478373500449963,539
"540","5/25/2006","052506CR10",46.16858292,-124.2229996,82,0.463031942,2006-05-25,21,145,21025,2006,5,NA,82,405.588607627805,5113.50542219864,"2006",-0.274976784151329,540
"541","5/25/2006","052506CR15",46.16349792,-124.3396683,112,0,2006-05-25,21,145,21025,2006,5,NA,112,396.572713225892,5113.08575378223,"2006",-0.0207308887780363,541
"542","5/25/2006","052506CR20",46.15733337,-124.4611664,129,1.602231654,2006-05-25,21,145,21025,2006,5,NA,129,387.180090928742,5112.56622612398,"2006",0.12334178526683,542
"543","5/25/2006","052506CR25",46.15441895,-124.5641632,147,0,2006-05-25,21,145,21025,2006,5,NA,147,379.221176108143,5112.39387406604,"2006",0.275889322490805,543
"544","5/25/2006","052506CR30",46.17533112,-124.6587524,265,0,2006-05-25,21,145,21025,2006,5,NA,265,371.965965602377,5114.86557848065,"2006",1.27592317762576,544
"545","5/26/2006","052606WB05",46.65049744,-124.1852493,29,5.042696744,2006-05-26,21,146,21316,2006,5,NA,29,409.305195078939,5167.00854927493,"2006",-0.724144532644146,545
"546","5/26/2006","052606WB09",46.67091751,-124.2880859,58,3.564249916,2006-05-26,21,146,21316,2006,5,NA,58,401.473357677963,5169.40111550321,"2006",-0.478373500449963,546
"547","5/26/2006","052606WB14",46.67200089,-124.3997498,82,2.319999557,2006-05-26,21,146,21316,2006,5,NA,82,392.934336194275,5169.66725751429,"2006",-0.274976784151329,547
"548","5/26/2006","052606WB19",46.67816925,-124.5168304,111,11.55738976,2006-05-26,21,146,21316,2006,5,NA,111,383.992259521109,5170.5185126507,"2006",-0.0292057519571461,548
"549","5/26/2006","052606WB23",46.65641785,-124.6179962,129,1.97764836,2006-05-26,21,146,21316,2006,5,NA,129,376.205517030704,5168.25557789783,"2006",0.12334178526683,549
"550","5/26/2006","052606WB30",46.65158081,-124.7958374,278,0,2006-05-26,21,146,21316,2006,5,NA,278,362.586696254109,5168.01298721848,"2006",1.38609639895418,550
"551","5/28/2006","052806GH06",47.00258636,-124.323082,34,1.529431584,2006-05-28,22,148,21904,2006,5,NA,34,399.417395162137,5206.30097768627,"2006",-0.681770216748598,551
"552","5/28/2006","052806GH10",47.00966644,-124.4246674,54,0.533991425,2006-05-28,22,148,21904,2006,5,NA,54,391.709143483663,5207.2232068067,"2006",-0.512272953166402,552
"553","5/28/2006","052806GH16",47.00824738,-124.5686646,78,0,2006-05-28,22,148,21904,2006,5,NA,78,380.76074644828,5207.27469685927,"2006",-0.308876236867768,553
"554","5/28/2006","052806GH21",47.00099945,-124.6979141,115,0,2006-05-28,22,148,21904,2006,5,NA,115,370.918803498801,5206.67419010126,"2006",0.00469370075929297,554
"555","5/28/2006","052806GH26",46.99166489,-124.8184967,147,0,2006-05-28,22,148,21904,2006,5,NA,147,361.727824684657,5205.84270857755,"2006",0.275889322490805,555
"556","5/28/2006","052806GH31",46.9916687,-124.9535828,154,0,2006-05-28,22,148,21904,2006,5,NA,154,351.456619869019,5206.09046170468,"2006",0.335213364744574,556
"557","5/29/2006","052906QR06",47.53783417,-124.5149155,26,1.527639227,2006-05-29,22,149,22201,2006,5,NA,26,385.989667328116,5266.04653407582,"2006",-0.749569122181476,557
"558","5/29/2006","052906QR10",47.54125214,-124.6133347,48,1.253261635,2006-05-29,22,149,22201,2006,5,NA,48,378.590840324197,5266.57558618068,"2006",-0.563122132241061,558
"559","5/29/2006","052906QR14",47.53708267,-124.7003326,75,4.029693451,2006-05-29,22,149,22201,2006,5,NA,75,372.033955874035,5266.25192971663,"2006",-0.334300826405097,559
"560","5/29/2006","052906QR19",47.52633286,-124.8062515,111,0.328166764,2006-05-29,22,149,22201,2006,5,NA,111,364.03499471356,5265.23728506842,"2006",-0.0292057519571461,560
"561","5/29/2006","052906QR24",47.52841949,-124.9321671,172,0,2006-05-29,22,149,22201,2006,5,NA,172,354.562810718789,5265.69732364111,"2006",0.487760901968549,561
"562","5/29/2006","052906QR29",47.53725052,-125.0601654,631,0,2006-05-29,22,149,22201,2006,5,NA,631,344.954574143246,5266.92640441216,"2006",4.37772310117993,562
"563","5/30/2006","053006LP04",47.92666626,-124.7456665,31,0,2006-05-30,22,150,22500,2006,5,NA,31,369.598721332974,5309.62431499289,"2006",-0.707194806285927,563
"564","5/30/2006","053006LP06",47.91883087,-124.7904205,48,1.34587004,2006-05-30,22,150,22500,2006,5,NA,48,366.235501788844,5308.83009689912,"2006",-0.563122132241061,564
"565","5/30/2006","053006LP09",47.91791534,-124.8763351,78,1.422865839,2006-05-30,22,150,22500,2006,5,NA,78,359.814469037206,5308.88083407267,"2006",-0.308876236867768,565
"566","5/30/2006","053006LP12",47.9121666,-124.9578323,102,3.977083897,2006-05-30,22,150,22500,2006,5,NA,102,353.709641101818,5308.39318846539,"2006",-0.105479520569134,566
"567","5/30/2006","053006LP17",47.90991974,-125.0812531,136,7.544634014,2006-05-30,22,150,22500,2006,5,NA,136,344.481229030249,5308.38480024399,"2006",0.182665827520598,567
"568","5/30/2006","053006LP22",47.91308594,-125.1889954,171,0,2006-05-30,22,150,22500,2006,5,NA,171,336.440699503704,5308.95941152179,"2006",0.479286038789439,568
"569","5/30/2006","053006LP27",47.92441559,-125.3048325,462,0,2006-05-30,22,150,22500,2006,5,NA,462,327.823551373667,5310.47054694944,"2006",2.94547122391038,569
"570","6/19/2006","061906FS04",48.22900009,-124.7898331,29,0,2006-06-19,25,170,28900,2006,6,NA,29,367.080848967095,5343.30176194241,"2006",-0.724144532644146,570
"571","6/19/2006","061906FS07",48.23175049,-124.8827515,53,0.709266888,2006-06-19,25,170,28900,2006,6,NA,53,360.188174186711,5343.77244170695,"2006",-0.520747816345512,571
"572","6/19/2006","061906FS07B",48.22958374,-124.8639984,62,1.223867658,2006-06-19,25,170,28900,2006,6,NA,62,361.574865968875,5343.49764957218,"2006",-0.444474047733524,572
"573","6/19/2006","061906FS09",48.23500061,-124.9162521,95.6,0,2006-06-19,25,170,28900,2006,6,NA,95.6,357.709559753999,5344.19520467823,"2006",-0.159718644915436,573
"574","6/19/2006","061906FS12",48.23149872,-125.0003357,255,0,2006-06-19,25,170,28900,2006,6,NA,255,351.456108101988,5343.96521963605,"2006",1.19117454583466,574
"575","6/19/2006","061906FS17",48.23333359,-125.1300049,120.6,0,2006-06-19,25,170,28900,2006,6,NA,120.6,341.833077857058,5344.42811258105,"2006",0.0521529345623076,575
"576","6/19/2006","061906FS22",48.23491669,-125.2490845,126,0,2006-06-19,25,170,28900,2006,6,NA,126,332.996279901083,5344.85620514129,"2006",0.0979171957295003,576
"577","6/19/2006","061906FS29",48.22883606,-125.4256668,114,0,2006-06-19,25,170,28900,2006,6,NA,114,319.863814899057,5344.57957863399,"2006",-0.00378116241981678,577
"578","6/20/2006","062006LP04",47.92324829,-124.7423325,32.7,0.354052006,2006-06-20,25,171,29241,2006,6,NA,32.7,369.839186290097,5309.23881588002,"2006",-0.69278753888144,578
"579","6/20/2006","062006LP06",47.92300034,-124.7954178,51,0.406274067,2006-06-20,25,171,29241,2006,6,NA,51,365.872940851707,5309.30216058526,"2006",-0.537697542703732,579
"580","6/20/2006","062006LP12",47.92583466,-124.9638367,102.7,0.672362363,2006-06-20,25,171,29241,2006,6,NA,102.7,353.299664703718,5309.92362388099,"2006",-0.099547116343757,580
"581","6/20/2006","062006LP17",47.92433167,-125.0895004,131,0.627118971,2006-06-20,25,171,29241,2006,6,NA,131,343.908359372014,5310.00314782814,"2006",0.140291511625049,581
"582","6/20/2006","062006LP17B",47.91500092,-125.0801697,132.6,0.33136475,2006-06-20,25,171,29241,2006,6,NA,132.6,344.577402802946,5308.94732368811,"2006",0.153851292711625,582
"583","6/20/2006","062006LP22",47.91866684,-125.1994934,175,0,2006-06-20,25,171,29241,2006,6,NA,175,335.674018871352,5309.60195362272,"2006",0.513185491505878,583
"584","6/20/2006","062006LP27",47.9228363,-125.3199158,455,0,2006-06-20,25,171,29241,2006,6,NA,455,326.691577356633,5310.32880268656,"2006",2.88614718165661,584
"585","6/21/2006","062106QR06",47.53741455,-124.5093384,27,0,2006-06-21,25,172,29584,2006,6,NA,27,386.408476775525,5265.99172659669,"2006",-0.741094259002366,585
"586","6/21/2006","062106QR10",47.5320816,-124.6074219,52,0.451279835,2006-06-21,25,172,29584,2006,6,NA,52,379.014691089186,5265.54720757185,"2006",-0.529222679524622,586
"587","6/21/2006","062106QR10B",47.51658249,-124.5829163,52,0,2006-06-21,25,172,29584,2006,6,NA,52,380.823997883852,5263.78685777272,"2006",-0.529222679524622,587
"588","6/21/2006","062106QR14",47.53466797,-124.7025833,77,1.265869836,2006-06-21,25,172,29584,2006,6,NA,77,371.858689500682,5265.98728976681,"2006",-0.317351100046878,588
"589","6/21/2006","062106QR19",47.53733063,-124.8125839,111.5,2.25222496,2006-06-21,25,172,29584,2006,6,NA,111.5,363.586870080614,5266.4705946067,"2006",-0.0249683203675912,589
"590","6/21/2006","062106QR24",47.53541565,-124.9349976,175.6,0,2006-06-21,25,172,29584,2006,6,NA,175.6,354.36913802724,5266.48012073485,"2006",0.518270409413344,590
"591","6/21/2006","062106QR29",47.5375824,-125.0627518,547,0,2006-06-21,25,172,29584,2006,6,NA,547,344.760912303597,5266.96845493485,"2006",3.66583459413471,591
"592","6/22/2006","062206GH06",47.00658417,-124.3273315,36,0,2006-06-22,25,173,29929,2006,6,NA,36,399.101874799273,5206.75069778464,"2006",-0.664820490390378,592
"593","6/22/2006","062206GH10",47.01083374,-124.4280014,55,0,2006-06-22,25,173,29929,2006,6,NA,55,391.458090640389,5207.35753762082,"2006",-0.503798089987293,593
"594","6/22/2006","062206GH10B",47.00550079,-124.4222488,55.4,0,2006-06-22,25,173,29929,2006,6,NA,55.4,391.884575378641,5206.75696089789,"2006",-0.500408144715649,594
"595","6/22/2006","062206GH16",47.00424957,-124.5644989,79,0,2006-06-22,25,173,29929,2006,6,NA,79,381.068514455748,5206.82411138519,"2006",-0.300401373688658,595
"596","6/22/2006","062206GH21",46.99791718,-124.6949997,111.3,1.163565668,2006-06-22,25,173,29929,2006,6,NA,111.3,371.132949010738,5206.32687970379,"2006",-0.0266632930034132,596
"597","6/22/2006","062206GH26",47.00475311,-124.8190002,149.7,0,2006-06-22,25,173,29929,2006,6,NA,149.7,361.723320740094,5207.29799328055,"2006",0.298771453074402,597
"598","6/22/2006","062206GH31",47.00574875,-124.944664,151,0,2006-06-22,25,173,29929,2006,6,NA,151,352.17360723093,5207.63818843546,"2006",0.309788775207244,598
"599","6/23/2006","062306WB05",46.66466522,-124.1830826,28.6,0,2006-06-23,25,174,30276,2006,6,NA,28.6,409.494633520055,5168.58035763408,"2006",-0.72753447791579,599
"600","6/23/2006","062306WB09",46.66825104,-124.2921677,58.8,0.389312811,2006-06-23,25,174,30276,2006,6,NA,58.8,401.15627928185,5169.10993662427,"2006",-0.471593609906675,600
"601","6/23/2006","062306WB14",46.67233276,-124.4024963,80,0,2006-06-23,25,174,30276,2006,6,NA,80,392.724917924835,5169.70787202652,"2006",-0.291926510509549,601
"602","6/23/2006","062306WB19",46.66849899,-124.5100861,110,0,2006-06-23,25,174,30276,2006,6,NA,110,384.487452544844,5169.43406015607,"2006",-0.0376806151362558,602
"603","6/23/2006","062306WB19B",46.66208649,-124.5056686,110,0,2006-06-23,25,174,30276,2006,6,NA,110,384.811737647406,5168.71504799087,"2006",-0.0376806151362558,603
"604","6/23/2006","062306WB23",46.66783142,-124.6074219,129.5,0,2006-06-23,25,174,30276,2006,6,NA,129.5,377.040440207468,5169.50725762467,"2006",0.127579216856384,604
"605","6/23/2006","062306WB30",46.66525269,-124.781662,293,0,2006-06-23,25,174,30276,2006,6,NA,293,363.705712717547,5169.50752853954,"2006",1.51321934664083,605
"606","6/24/2006","062406CR04",46.16816711,-124.076004,24.7,0,2006-06-24,25,175,30625,2006,6,NA,24.7,416.935483879507,5113.29496986016,"2006",-0.760586444314318,606
"607","6/24/2006","062406CR07",46.16516876,-124.1615829,55,0,2006-06-24,25,175,30625,2006,6,NA,55,410.324192402473,5113.05489567936,"2006",-0.503798089987293,607
"608","6/24/2006","062406CR10",46.16733551,-124.2169952,75.7,0,2006-06-24,25,175,30625,2006,6,NA,75.7,406.050000068592,5113.35970268191,"2006",-0.328368422179721,608
"609","6/24/2006","062406CR15",46.16749954,-124.332077,112,0,2006-06-24,25,175,30625,2006,6,NA,112,397.166242987638,5113.52051117003,"2006",-0.0207308887780363,609
"610","6/24/2006","062406CR20",46.17191696,-124.45858,132.4,0,2006-06-24,25,175,30625,2006,6,NA,132.4,387.40955210511,5114.1829185646,"2006",0.152156320075803,610
"611","6/24/2006","062406CR25",46.15858459,-124.5558319,148,0,2006-06-24,25,175,30625,2006,6,NA,148,379.873548472764,5112.84407594754,"2006",0.284364185669915,611
"612","6/24/2006","062406CR30",46.17983246,-124.6711731,606,0.249030756,2006-06-24,25,175,30625,2006,6,NA,606,371.017788335686,5115.38582033967,"2006",4.16585152170218,612
"613","6/25/2006","062506CR20",46.16541672,-124.4517517,127.3,0,2006-06-25,26,176,30976,2006,6,NA,127.3,387.923432543962,5113.45102559338,"2006",0.108934517862343,613
"614","6/25/2006","062506CR25",46.16933441,-124.559166,152,0,2006-06-25,26,176,30976,2006,6,NA,152,379.639574395231,5114.04352013659,"2006",0.318263638386354,614
"615","6/25/2006","062506CR25B",46.16149902,-124.5540848,152.4,0.379991225,2006-06-25,26,176,30976,2006,6,NA,152.4,380.014778203386,5113.16525245729,"2006",0.321653583657998,615
"616","6/25/2006","062506CR30",46.17033386,-124.6717529,209,0.341064351,2006-06-25,26,176,30976,2006,6,NA,209,370.950817076667,5114.33138825275,"2006",0.80133083959561,616
"617","6/25/2006","062506CR35",46.16641998,-124.7965012,1099,0,2006-06-25,26,176,30976,2006,6,NA,1099,361.311286317879,5114.10684525332,"2006",8.3439590690033,617
"618","6/25/2006","062506CR40",46.17266846,-124.9099121,850,0,2006-06-25,26,176,30976,2006,6,NA,850,352.57286449127,5115.00544489419,"2006",6.23371813740497,618
"619","6/25/2006","062506CR45",46.16899872,-125.0315018,1465,0,2006-06-25,26,176,30976,2006,6,NA,1465,343.177008545996,5114.83069008877,"2006",11.4457589925575,619
"620","6/26/2006","062606CM01",45.49466705,-124.004837,27,0,2006-06-26,26,177,31329,2006,6,NA,27,421.487952518297,5038.39505471485,"2006",-0.741094259002366,620
"621","6/26/2006","062606CM03",45.48075104,-124.0378342,59,0,2006-06-26,26,177,31329,2006,6,NA,59,418.889778059118,5036.88181392542,"2006",-0.469898637270854,621
"622","6/26/2006","062606CM05",45.48825073,-124.0930862,83,0,2006-06-26,26,177,31329,2006,6,NA,83,414.582992696464,5037.77226400423,"2006",-0.266501920972219,622
"623","6/26/2006","062606CM10",45.48308563,-124.209671,133,0,2006-06-26,26,177,31329,2006,6,NA,133,405.464089440226,5037.32900876759,"2006",0.157241237983269,623
"624","6/26/2006","062606CM15",45.47641754,-124.3280029,173.9,0,2006-06-26,26,177,31329,2006,6,NA,173.9,396.20421921669,5036.73425882666,"2006",0.503863142008858,624
"625","6/26/2006","062606CM20",45.48108292,-124.4516678,250.5,0,2006-06-26,26,177,31329,2006,6,NA,250.5,386.548051909772,5037.41975770058,"2006",1.15303766152867,625
"626","6/27/2006","062706CH01",45.04991913,-124.0357513,26.5,0,2006-06-27,26,178,31684,2006,6,NA,26.5,418.437870208069,4989.01757613314,"2006",-0.745331690591921,626
"627","6/27/2006","062706CH02",45.04599762,-124.0766678,57,0,2006-06-27,26,178,31684,2006,6,NA,57,415.210031647109,4988.62398326374,"2006",-0.486848363629073,627
"628","6/27/2006","062706CH05",45.05550003,-124.1353302,91.4,0,2006-06-27,26,178,31684,2006,6,NA,91.4,410.605043717654,4989.7427063625,"2006",-0.195313070267697,628
"629","6/27/2006","062706CH10",45.04408264,-124.2297516,152,0,2006-06-27,26,178,31684,2006,6,NA,152,403.151112597103,4988.58299108408,"2006",0.318263638386354,629
"630","6/27/2006","062706CH15",45.05058289,-124.3413391,220,0,2006-06-27,26,178,31684,2006,6,NA,220,394.375022867764,4989.44464887902,"2006",0.894554334565818,630
"631","6/27/2006","062706CH15B",45.03883362,-124.3379211,210,0,2006-06-27,26,178,31684,2006,6,NA,210,394.622604437239,4988.13498904016,"2006",0.80980570277472,631
"632","6/27/2006","062706CH20",45.0510025,-124.4660797,352,0,2006-06-27,26,178,31684,2006,6,NA,352,384.553054849099,4989.66161416362,"2006",2.01323627420831,632
"633","6/28/2006","062806NH03",44.66850281,-124.1285858,43.8,0,2006-06-28,26,179,32041,2006,6,NA,43.8,410.538690484566,4946.74578333308,"2006",-0.598716557593322,633
"634","6/28/2006","062806NH05",44.6625824,-124.1756668,57,0.288108955,2006-06-28,26,179,32041,2006,6,NA,57,406.797155764888,4946.14090208193,"2006",-0.486848363629073,634
"635","6/28/2006","062806NH10",44.66424942,-124.2854156,77.7,0,2006-06-28,26,179,32041,2006,6,NA,77.7,398.099548211287,4946.45744729653,"2006",-0.311418695821501,635
"636","6/28/2006","062806NH15",44.6677475,-124.4078369,90.3,0,2006-06-28,26,179,32041,2006,6,NA,90.3,388.401370850351,4947.00638748958,"2006",-0.204635419764718,636
"637","6/28/2006","062806NH20",44.66433334,-124.5183334,132.2,0,2006-06-28,26,179,32041,2006,6,NA,132.2,379.635268007822,4946.78440967912,"2006",0.150461347439981,637
"638","5/24/2007","052407CM01",45.49241638,-124.0066681,32,0,2007-05-24,21,144,20736,2007,5,NA,32,421.341747978278,5038.14680400904,"2007",-0.698719943106817,638
"639","5/24/2007","052407CM03",45.47791672,-124.0368347,54,0.309899183,2007-05-24,21,144,20736,2007,5,NA,54,418.963828973728,5036.56592265114,"2007",-0.512272953166402,639
"640","5/24/2007","052407CM05",45.47766876,-124.0910034,81,0.578995573,2007-05-24,21,144,20736,2007,5,NA,81,414.72978471451,5036.59443230536,"2007",-0.283451647330439,640
"641","5/24/2007","052407CM10",45.47641754,-124.2090836,132,0,2007-05-24,21,144,20736,2007,5,NA,132,405.498846863102,5036.58751750125,"2007",0.148766374804159,641
